date,paper_id,paper_category,paper_number,presentation_start_utc,presentation_end_utc,start_time_utc,start_time_display,end_time_utc,end_time_display,timezone,title,url,data_link_type,calendar_url,authors_all,authors_presenting,authors_not_presenting,track_names,keywords_list,registration_categories_list,representative_image,session_id,session_start_utc,session_end_utc,session_event_type_id,session_event_type,session_room_id,session_type_display,session_title,session_start_time_display,session_end_time_display,session_timezone,session_room,authors_json,tracks_json,session_chairs,session_track_ids,session_tracks,session_keywords_list,session_registration_categories_list
2026-07-23,papers_1551,Conference Paper,1551,2026-07-23T17:45:00Z,2026-07-23T17:55:00Z,2026-07-23T17:45:00Z,10:45am,2026-07-23T17:55:00Z,10:55am,PDT,Co-Optimization of Structure and Manufacturable Semi-Continuous Layers for Laminated Composites,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1551&sess=sess128,full-program_all.program.presentations.papers_1551.presentation,https://s2026.conference-schedule.org/wp-content/plugins/linklings_wp_program/get_cal.php?id=sess128--papers_1551,Tao Liu; Aoran Lyu; Yongxue Chen; Yu Jiang; Michael James Petty; Charlie C.L. Wang,Aoran Lyu,Tao Liu; Yongxue Chen; Yu Jiang; Michael James Petty; Charlie C.L. Wang,Fabrication; Modeling; Full Conference Supporter; Full Conference,Fabrication Modeling,Full Conference Supporter Full Conference,Full%20Schedule%20-%20SIGGRAPH%202026%20Conference%20Schedule_files/DUCUVjX7NwDwYnS2_gj9f.jpg,sess128,2026-07-23T17:45:00Z,2026-07-23T19:35:00Z,sstype132,Technical Papers,room101,Technical Paper,Technical Paper Computational Design,10:45am,12:35pm,PDT,Room 403 A,"[{""name"": ""Tao Liu"", ""uid"": ""651783"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=651783"", ""presenting"": false}, {""name"": ""Aoran Lyu"", ""uid"": ""956193"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=956193"", ""presenting"": true}, {""name"": ""Yongxue Chen"", ""uid"": ""804714"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=804714"", ""presenting"": false}, {""name"": ""Yu Jiang"", ""uid"": ""640214"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=640214"", ""presenting"": false}, {""name"": ""Michael James Petty"", ""uid"": ""740214"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=740214"", ""presenting"": false}, {""name"": ""Charlie C.L. Wang"", ""uid"": ""366363"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=366363"", ""presenting"": false}]","[{""id"": ""ptrack579"", ""name"": ""Fabrication""}, {""id"": ""ptrack380"", ""name"": ""Modeling""}, {""id"": ""ptrack570"", ""name"": ""Full Conference Supporter""}, {""id"": ""ptrack561"", ""name"": ""Full Conference""}]",James McCann,ptrack593; ptrack349; ptrack581; ptrack579; ptrack561; ptrack570; ptrack380; ptrack393,Simulation; Research & Education; Geometry; Fabrication; Full Conference; Full Conference Supporter; Modeling; Robotics,Fabrication Geometry Modeling Robotics Simulation,Full Conference Supporter Full Conference
2026-07-23,papers_998,Conference Paper,998,2026-07-23T17:45:00Z,2026-07-23T17:55:00Z,2026-07-23T17:45:00Z,10:45am,2026-07-23T17:55:00Z,10:55am,PDT,BoxCtrl: 3D-Aware Visual Prompting for Geometric Image Editing,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_998&sess=sess148,full-program_all.program.presentations.papers_998.presentation,https://s2026.conference-schedule.org/wp-content/plugins/linklings_wp_program/get_cal.php?id=sess148--papers_998,Feifei Wang; Shiyuan Yang; Xiaoyu Li; Jing Liao,Feifei Wang,Shiyuan Yang; Xiaoyu Li; Jing Liao,Generative AI; Full Conference Supporter; Full Conference,Generative AI,Full Conference Supporter Full Conference,Full%20Schedule%20-%20SIGGRAPH%202026%20Conference%20Schedule_files/uu8hjCD14DX3uFMb_gj9f.jpg,sess148,2026-07-23T17:45:00Z,2026-07-23T19:15:00Z,sstype132,Technical Papers,room104,Technical Paper,Technical Paper Image Editing,10:45am,12:15pm,PDT,Room 408 B,"[{""name"": ""Feifei Wang"", ""uid"": ""335014"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=335014"", ""presenting"": true}, {""name"": ""Shiyuan Yang"", ""uid"": ""005683"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=005683"", ""presenting"": false}, {""name"": ""Xiaoyu Li"", ""uid"": ""963843"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=963843"", ""presenting"": false}, {""name"": ""Jing Liao"", ""uid"": ""625553"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=625553"", ""presenting"": false}]","[{""id"": ""ptrack370"", ""name"": ""Generative AI""}, {""id"": ""ptrack570"", ""name"": ""Full Conference Supporter""}, {""id"": ""ptrack561"", ""name"": ""Full Conference""}]",Sylvain Paris,ptrack561; ptrack574; ptrack370; ptrack595; ptrack570; ptrack349; ptrack573,Full Conference; Augmented Reality; Generative AI; Virtual Reality; Full Conference Supporter; Research & Education; Artificial Intelligence/Machine Learning,Artificial Intelligence/Machine Learning Augmented Reality Generative AI Virtual Reality,Full Conference Supporter Full Conference
2026-07-23,paperstog_115,TOG Journal Paper,115,2026-07-23T17:45:00Z,2026-07-23T17:55:00Z,2026-07-23T17:45:00Z,10:45am,2026-07-23T17:55:00Z,10:55am,PDT,"Exact predicates, exact constructions and combinatorics for mesh CSG",https://s2026.conference-schedule.org/?post_type=page&p=15&id=paperstog_115&sess=sess122,full-program_all.program.presentations.paperstog_115.presentation,https://s2026.conference-schedule.org/wp-content/plugins/linklings_wp_program/get_cal.php?id=sess122--paperstog_115,Bruno Levy,,Bruno Levy,Geometry; Modeling; Full Conference Supporter; Full Conference,Geometry Modeling,Full Conference Supporter Full Conference,Full%20Schedule%20-%20SIGGRAPH%202026%20Conference%20Schedule_files/wJWN9sLcfDMWzTxA_gj9f.jpg,sess122,2026-07-23T17:45:00Z,2026-07-23T19:35:00Z,sstype132,Technical Papers,room103,Technical Paper,Technical Paper Geometry Processing,10:45am,12:35pm,PDT,Room 408 A,"[{""name"": ""Bruno Levy"", ""uid"": ""868243"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=868243"", ""presenting"": false}]","[{""id"": ""ptrack581"", ""name"": ""Geometry""}, {""id"": ""ptrack380"", ""name"": ""Modeling""}, {""id"": ""ptrack570"", ""name"": ""Full Conference Supporter""}, {""id"": ""ptrack561"", ""name"": ""Full Conference""}]",Ahmed H. Mahmoud,ptrack581; ptrack561; ptrack591; ptrack570; ptrack391; ptrack380; ptrack349,Geometry; Full Conference; Real-Time; Full Conference Supporter; Rendering; Modeling; Research & Education,Geometry Modeling Real-Time Rendering,Full Conference Supporter Full Conference
2026-07-23,papers_1321,Conference Paper,1321,2026-07-23T17:55:00Z,2026-07-23T18:05:00Z,2026-07-23T17:55:00Z,10:55am,2026-07-23T18:05:00Z,11:05am,PDT,Diceplay: A Modular Canvas for Physical Image Composition,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1321&sess=sess128,full-program_all.program.presentations.papers_1321.presentation,https://s2026.conference-schedule.org/wp-content/plugins/linklings_wp_program/get_cal.php?id=sess128--papers_1321,Milin Kodnongbua; Zihan Jack Zhang; Shishi Xiao; Vivian Li; Heather Robertson; Rulin Chen; David Laidlaw; Adriana Schulz,Zihan Jack Zhang,Milin Kodnongbua; Shishi Xiao; Vivian Li; Heather Robertson; Rulin Chen; David Laidlaw; Adriana Schulz,Fabrication; Modeling; Full Conference Supporter; Full Conference,Fabrication Modeling,Full Conference Supporter Full Conference,Full%20Schedule%20-%20SIGGRAPH%202026%20Conference%20Schedule_files/kG83XDWJFCpeCHwX_gj9f.jpg,sess128,2026-07-23T17:45:00Z,2026-07-23T19:35:00Z,sstype132,Technical Papers,room101,Technical Paper,Technical Paper Computational Design,10:45am,12:35pm,PDT,Room 403 A,"[{""name"": ""Milin Kodnongbua"", ""uid"": ""515173"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=515173"", ""presenting"": false}, {""name"": ""Zihan Jack Zhang"", ""uid"": ""595114"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=595114"", ""presenting"": true}, {""name"": ""Shishi Xiao"", ""uid"": ""470114"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=470114"", ""presenting"": false}, {""name"": ""Vivian Li"", ""uid"": ""695114"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=695114"", ""presenting"": false}, {""name"": ""Heather Robertson"", ""uid"": ""536214"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=536214"", ""presenting"": false}, {""name"": ""Rulin Chen"", ""uid"": ""709093"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=709093"", ""presenting"": false}, {""name"": ""David Laidlaw"", ""uid"": ""843114"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=843114"", ""presenting"": false}, {""name"": ""Adriana Schulz"", ""uid"": ""917243"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=917243"", ""presenting"": false}]","[{""id"": ""ptrack579"", ""name"": ""Fabrication""}, {""id"": ""ptrack380"", ""name"": ""Modeling""}, {""id"": ""ptrack570"", ""name"": ""Full Conference Supporter""}, {""id"": ""ptrack561"", ""name"": ""Full Conference""}]",James McCann,ptrack593; ptrack349; ptrack581; ptrack579; ptrack561; ptrack570; ptrack380; ptrack393,Simulation; Research & Education; Geometry; Fabrication; Full Conference; Full Conference Supporter; Modeling; Robotics,Fabrication Geometry Modeling Robotics Simulation,Full Conference Supporter Full Conference
2026-07-23,papers_1609,Conference Paper,1609,2026-07-23T17:55:00Z,2026-07-23T18:05:00Z,2026-07-23T17:55:00Z,10:55am,2026-07-23T18:05:00Z,11:05am,PDT,Surface chamfering for robust tetrahedral meshing,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_1609&sess=sess122,full-program_all.program.presentations.papers_1609.presentation,https://s2026.conference-schedule.org/wp-content/plugins/linklings_wp_program/get_cal.php?id=sess122--papers_1609,Lorenzo Diazzi; Daniele Panozzo; Jiacheng Dai; Marco Attene,Lorenzo Diazzi,Daniele Panozzo; Jiacheng Dai; Marco Attene,Geometry; Modeling; Full Conference Supporter; Full Conference,Geometry Modeling,Full Conference Supporter Full Conference,Full%20Schedule%20-%20SIGGRAPH%202026%20Conference%20Schedule_files/t6n3641qegwaC7TJ_gj9f.jpg,sess122,2026-07-23T17:45:00Z,2026-07-23T19:35:00Z,sstype132,Technical Papers,room103,Technical Paper,Technical Paper Geometry Processing,10:45am,12:35pm,PDT,Room 408 A,"[{""name"": ""Lorenzo Diazzi"", ""uid"": ""277763"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=277763"", ""presenting"": true}, {""name"": ""Daniele Panozzo"", ""uid"": ""043143"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=043143"", ""presenting"": false}, {""name"": ""Jiacheng Dai"", ""uid"": ""376173"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=376173"", ""presenting"": false}, {""name"": ""Marco Attene"", ""uid"": ""966173"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=966173"", ""presenting"": false}]","[{""id"": ""ptrack581"", ""name"": ""Geometry""}, {""id"": ""ptrack380"", ""name"": ""Modeling""}, {""id"": ""ptrack570"", ""name"": ""Full Conference Supporter""}, {""id"": ""ptrack561"", ""name"": ""Full Conference""}]",Ahmed H. Mahmoud,ptrack581; ptrack561; ptrack591; ptrack570; ptrack391; ptrack380; ptrack349,Geometry; Full Conference; Real-Time; Full Conference Supporter; Rendering; Modeling; Research & Education,Geometry Modeling Real-Time Rendering,Full Conference Supporter Full Conference
2026-07-23,papers_304,Conference Paper,304,2026-07-23T17:55:00Z,2026-07-23T18:05:00Z,2026-07-23T17:55:00Z,10:55am,2026-07-23T18:05:00Z,11:05am,PDT,ViewWeaver: Geometry-Grounded Generative Rendering for 3D-Aware Image Customization,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_304&sess=sess148,full-program_all.program.presentations.papers_304.presentation,https://s2026.conference-schedule.org/wp-content/plugins/linklings_wp_program/get_cal.php?id=sess148--papers_304,Yaowei Li; Xiaoyu Li; Zhaoyang Zhang; Hongxiang Li; Long Chen; Ying Shan; Yuexian Zou,Yaowei Li,Xiaoyu Li; Zhaoyang Zhang; Hongxiang Li; Long Chen; Ying Shan; Yuexian Zou,Artificial Intelligence/Machine Learning; Generative AI; Full Conference Supporter; Full Conference,Artificial Intelligence/Machine Learning Generative AI,Full Conference Supporter Full Conference,Full%20Schedule%20-%20SIGGRAPH%202026%20Conference%20Schedule_files/JKsWDmpyRM5Egd94_gj9f.jpg,sess148,2026-07-23T17:45:00Z,2026-07-23T19:15:00Z,sstype132,Technical Papers,room104,Technical Paper,Technical Paper Image Editing,10:45am,12:15pm,PDT,Room 408 B,"[{""name"": ""Yaowei Li"", ""uid"": ""542883"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=542883"", ""presenting"": true}, {""name"": ""Xiaoyu Li"", ""uid"": ""963843"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=963843"", ""presenting"": false}, {""name"": ""Zhaoyang Zhang"", ""uid"": ""235463"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=235463"", ""presenting"": false}, {""name"": ""Hongxiang Li"", ""uid"": ""380214"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=380214"", ""presenting"": false}, {""name"": ""Long Chen"", ""uid"": ""511993"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=511993"", ""presenting"": false}, {""name"": ""Ying Shan"", ""uid"": ""553773"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=553773"", ""presenting"": false}, {""name"": ""Yuexian Zou"", ""uid"": ""470993"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=470993"", ""presenting"": false}]","[{""id"": ""ptrack573"", ""name"": ""Artificial Intelligence/Machine Learning""}, {""id"": ""ptrack370"", ""name"": ""Generative AI""}, {""id"": ""ptrack570"", ""name"": ""Full Conference Supporter""}, {""id"": ""ptrack561"", ""name"": ""Full Conference""}]",Sylvain Paris,ptrack561; ptrack574; ptrack370; ptrack595; ptrack570; ptrack349; ptrack573,Full Conference; Augmented Reality; Generative AI; Virtual Reality; Full Conference Supporter; Research & Education; Artificial Intelligence/Machine Learning,Artificial Intelligence/Machine Learning Augmented Reality Generative AI Virtual Reality,Full Conference Supporter Full Conference
2026-07-23,papers_828,Conference Paper,828,2026-07-23T17:55:00Z,2026-07-23T18:05:00Z,2026-07-23T17:55:00Z,10:55am,2026-07-23T18:05:00Z,11:05am,PDT,Mixed Material Point Methods for Stiff Elastoplasticity,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_828&sess=sess103,full-program_all.program.presentations.papers_828.presentation,https://s2026.conference-schedule.org/wp-content/plugins/linklings_wp_program/get_cal.php?id=sess103--papers_828,Gilles Daviet,Gilles Daviet,,Animation; Simulation; Full Conference Supporter; Full Conference,Animation Simulation,Full Conference Supporter Full Conference,Full%20Schedule%20-%20SIGGRAPH%202026%20Conference%20Schedule_files/RsV7Ci3iA4pDYT1R_gj9f.jpg,sess103,2026-07-23T17:45:00Z,2026-07-23T19:35:00Z,sstype132,Technical Papers,room102,Technical Paper,Technical Paper Simulation,10:45am,12:35pm,PDT,Room 403 B,"[{""name"": ""Gilles Daviet"", ""uid"": ""814143"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=814143"", ""presenting"": true}]","[{""id"": ""ptrack350"", ""name"": ""Animation""}, {""id"": ""ptrack593"", ""name"": ""Simulation""}, {""id"": ""ptrack570"", ""name"": ""Full Conference Supporter""}, {""id"": ""ptrack561"", ""name"": ""Full Conference""}]",Kui Wu,ptrack581; ptrack561; ptrack350; ptrack593; ptrack570; ptrack380; ptrack349,Geometry; Full Conference; Animation; Simulation; Full Conference Supporter; Modeling; Research & Education,Animation Geometry Modeling Simulation,Full Conference Supporter Full Conference
2026-07-23,papers_206,Conference Paper,206,2026-07-23T18:05:00Z,2026-07-23T18:15:00Z,2026-07-23T18:05:00Z,11:05am,2026-07-23T18:15:00Z,11:15am,PDT,MPM Lite: Linear Kernels and Integration without Particles,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_206&sess=sess103,full-program_all.program.presentations.papers_206.presentation,https://s2026.conference-schedule.org/wp-content/plugins/linklings_wp_program/get_cal.php?id=sess103--papers_206,Xiang Feng; Yunuo Chen; Chang Yu; Hao Su; Demetri Terzopoulos; Yin Yang; Joe Masterjohn; Alejandro Castro; Chenfanfu Jiang,Xiang Feng,Yunuo Chen; Chang Yu; Hao Su; Demetri Terzopoulos; Yin Yang; Joe Masterjohn; Alejandro Castro; Chenfanfu Jiang,Animation; Simulation; Full Conference Supporter; Full Conference,Animation Simulation,Full Conference Supporter Full Conference,Full%20Schedule%20-%20SIGGRAPH%202026%20Conference%20Schedule_files/xkkSsYLGXcp7kbfx_gj9f.jpg,sess103,2026-07-23T17:45:00Z,2026-07-23T19:35:00Z,sstype132,Technical Papers,room102,Technical Paper,Technical Paper Simulation,10:45am,12:35pm,PDT,Room 403 B,"[{""name"": ""Xiang Feng"", ""uid"": ""542873"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=542873"", ""presenting"": true}, {""name"": ""Yunuo Chen"", ""uid"": ""095853"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=095853"", ""presenting"": false}, {""name"": ""Chang Yu"", ""uid"": ""536073"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=536073"", ""presenting"": false}, {""name"": ""Hao Su"", ""uid"": ""219343"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=219343"", ""presenting"": false}, {""name"": ""Demetri Terzopoulos"", ""uid"": ""643343"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=643343"", ""presenting"": false}, {""name"": ""Yin Yang"", ""uid"": ""963143"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=963143"", ""presenting"": false}, {""name"": ""Joe Masterjohn"", ""uid"": ""632014"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=632014"", ""presenting"": false}, {""name"": ""Alejandro Castro"", ""uid"": ""732014"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=732014"", ""presenting"": false}, {""name"": ""Chenfanfu Jiang"", ""uid"": ""898143"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=898143"", ""presenting"": false}]","[{""id"": ""ptrack350"", ""name"": ""Animation""}, {""id"": ""ptrack593"", ""name"": ""Simulation""}, {""id"": ""ptrack570"", ""name"": ""Full Conference Supporter""}, {""id"": ""ptrack561"", ""name"": ""Full Conference""}]",Kui Wu,ptrack581; ptrack561; ptrack350; ptrack593; ptrack570; ptrack380; ptrack349,Geometry; Full Conference; Animation; Simulation; Full Conference Supporter; Modeling; Research & Education,Animation Geometry Modeling Simulation,Full Conference Supporter Full Conference
2026-07-23,papers_258,Conference Paper,258,2026-07-23T18:05:00Z,2026-07-23T18:15:00Z,2026-07-23T18:05:00Z,11:05am,2026-07-23T18:15:00Z,11:15am,PDT,A Unified Homogenization Framework for Straight- and Curved-Crease Origami Materials,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_258&sess=sess128,full-program_all.program.presentations.papers_258.presentation,https://s2026.conference-schedule.org/wp-content/plugins/linklings_wp_program/get_cal.php?id=sess128--papers_258,Mingjie Li; Juan Montes Maestre; Emilien Ganier; Klara Mundilova; Mark Pauly; Bernhard Thomaszewski,Mingjie Li,Juan Montes Maestre; Emilien Ganier; Klara Mundilova; Mark Pauly; Bernhard Thomaszewski,Fabrication; Simulation; Full Conference Supporter; Full Conference,Fabrication Simulation,Full Conference Supporter Full Conference,Full%20Schedule%20-%20SIGGRAPH%202026%20Conference%20Schedule_files/AAMyPPRKEFEQMaX4_gj9f.jpg,sess128,2026-07-23T17:45:00Z,2026-07-23T19:35:00Z,sstype132,Technical Papers,room101,Technical Paper,Technical Paper Computational Design,10:45am,12:35pm,PDT,Room 403 A,"[{""name"": ""Mingjie Li"", ""uid"": ""873904"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=873904"", ""presenting"": true}, {""name"": ""Juan Montes Maestre"", ""uid"": ""793553"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=793553"", ""presenting"": false}, {""name"": ""Emilien Ganier"", ""uid"": ""782114"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=782114"", ""presenting"": false}, {""name"": ""Klara Mundilova"", ""uid"": ""302873"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=302873"", ""presenting"": false}, {""name"": ""Mark Pauly"", ""uid"": ""762143"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=762143"", ""presenting"": false}, {""name"": ""Bernhard Thomaszewski"", ""uid"": ""002243"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=002243"", ""presenting"": false}]","[{""id"": ""ptrack579"", ""name"": ""Fabrication""}, {""id"": ""ptrack593"", ""name"": ""Simulation""}, {""id"": ""ptrack570"", ""name"": ""Full Conference Supporter""}, {""id"": ""ptrack561"", ""name"": ""Full Conference""}]",James McCann,ptrack593; ptrack349; ptrack581; ptrack579; ptrack561; ptrack570; ptrack380; ptrack393,Simulation; Research & Education; Geometry; Fabrication; Full Conference; Full Conference Supporter; Modeling; Robotics,Fabrication Geometry Modeling Robotics Simulation,Full Conference Supporter Full Conference
2026-07-23,papers_399,Conference Paper,399,2026-07-23T18:05:00Z,2026-07-23T18:15:00Z,2026-07-23T18:05:00Z,11:05am,2026-07-23T18:15:00Z,11:15am,PDT,Continuous Control of Editing Models via Adaptive-Origin Guidance,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_399&sess=sess148,full-program_all.program.presentations.papers_399.presentation,https://s2026.conference-schedule.org/wp-content/plugins/linklings_wp_program/get_cal.php?id=sess148--papers_399,Alon Wolf; Chen Katzir; Kfir Aberman; Or Patashnik,Alon Wolf,Chen Katzir; Kfir Aberman; Or Patashnik,Augmented Reality; Virtual Reality; Full Conference Supporter; Full Conference,Augmented Reality Virtual Reality,Full Conference Supporter Full Conference,Full%20Schedule%20-%20SIGGRAPH%202026%20Conference%20Schedule_files/vrm1e8EC1e9hCt2M_gj9f.jpg,sess148,2026-07-23T17:45:00Z,2026-07-23T19:15:00Z,sstype132,Technical Papers,room104,Technical Paper,Technical Paper Image Editing,10:45am,12:15pm,PDT,Room 408 B,"[{""name"": ""Alon Wolf"", ""uid"": ""816904"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=816904"", ""presenting"": true}, {""name"": ""Chen Katzir"", ""uid"": ""595214"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=595214"", ""presenting"": false}, {""name"": ""Kfir Aberman"", ""uid"": ""252843"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=252843"", ""presenting"": false}, {""name"": ""Or Patashnik"", ""uid"": ""784463"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=784463"", ""presenting"": false}]","[{""id"": ""ptrack574"", ""name"": ""Augmented Reality""}, {""id"": ""ptrack595"", ""name"": ""Virtual Reality""}, {""id"": ""ptrack570"", ""name"": ""Full Conference Supporter""}, {""id"": ""ptrack561"", ""name"": ""Full Conference""}]",Sylvain Paris,ptrack561; ptrack574; ptrack370; ptrack595; ptrack570; ptrack349; ptrack573,Full Conference; Augmented Reality; Generative AI; Virtual Reality; Full Conference Supporter; Research & Education; Artificial Intelligence/Machine Learning,Artificial Intelligence/Machine Learning Augmented Reality Generative AI Virtual Reality,Full Conference Supporter Full Conference
2026-07-23,papers_860,Conference Paper,860,2026-07-23T18:05:00Z,2026-07-23T18:15:00Z,2026-07-23T18:05:00Z,11:05am,2026-07-23T18:15:00Z,11:15am,PDT,DJM: Compact Base Meshes for Displacement Mapping using Triangle Jacobians,https://s2026.conference-schedule.org/?post_type=page&p=15&id=papers_860&sess=sess122,full-program_all.program.presentations.papers_860.presentation,https://s2026.conference-schedule.org/wp-content/plugins/linklings_wp_program/get_cal.php?id=sess122--papers_860,Congyi Zhang; Nicholas Vining; Yanhong Lin; Alireza Khatami; Ziyu Sun; Xiaohu Guo; Wenping Wang; Alla Sheffer,Congyi Zhang,Nicholas Vining; Yanhong Lin; Alireza Khatami; Ziyu Sun; Xiaohu Guo; Wenping Wang; Alla Sheffer,Geometry; Modeling; Real-Time; Rendering; Full Conference Supporter; Full Conference,Geometry Modeling Real-Time Rendering,Full Conference Supporter Full Conference,Full%20Schedule%20-%20SIGGRAPH%202026%20Conference%20Schedule_files/q5vk9ThVgcRoF7kp_gj9f.jpg,sess122,2026-07-23T17:45:00Z,2026-07-23T19:35:00Z,sstype132,Technical Papers,room103,Technical Paper,Technical Paper Geometry Processing,10:45am,12:35pm,PDT,Room 408 A,"[{""name"": ""Congyi Zhang"", ""uid"": ""741683"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=741683"", ""presenting"": true}, {""name"": ""Nicholas Vining"", ""uid"": ""390243"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=390243"", ""presenting"": false}, {""name"": ""Yanhong Lin"", ""uid"": ""187014"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=187014"", ""presenting"": false}, {""name"": ""Alireza Khatami"", ""uid"": ""287014"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=287014"", ""presenting"": false}, {""name"": ""Ziyu Sun"", ""uid"": ""315014"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=315014"", ""presenting"": false}, {""name"": ""Xiaohu Guo"", ""uid"": ""078243"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=078243"", ""presenting"": false}, {""name"": ""Wenping Wang"", ""uid"": ""937243"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=937243"", ""presenting"": false}, {""name"": ""Alla Sheffer"", ""uid"": ""641143"", ""url"": ""https://s2026.conference-schedule.org/?post_type=page&p=14&uid=641143"", ""presenting"": false}]","[{""id"": ""ptrack581"", ""name"": ""Geometry""}, {""id"": ""ptrack380"", ""name"": ""Modeling""}, {""id"": ""ptrack591"", ""name"": ""Real-Time""}, {""id"": ""ptrack391"", ""name"": ""Rendering""}, {""id"": ""ptrack570"", ""name"": ""Full Conference Supporter""}, {""id"": ""ptrack561"", ""name"": ""Full Conference""}]",Ahmed H. Mahmoud,ptrack581; ptrack561; ptrack591; ptrack570; ptrack391; ptrack380; ptrack349,Geometry; Full Conference; Real-Time; Full Conference Supporter; Rendering; Modeling; Research & Education,Geometry Modeling Real-Time Rendering,Full Conference Supporter Full Conference
